name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Agave,Maguey,Flora Vida,2021-12-10,111353,44,0.542,0.734,0.37,8,0.424,0.903,0.166,-9.543,0.0829,1,83.008,4
holy heights,holy heights,Hicut Lopass,2021-12-30,120542,43,0.239,0.744,0.453,1,0.214,0.9,0.0903,-15.693,0.221,1,82.98,4
My Name Is London,My Name Is London,Flying Animal,2022-02-05,103875,43,0.346,0.783,0.545,5,0.401,0.28,0.123,-9.511,0.396,0,160.129,4
Inner Strength,Retrospective,Uevo,2022-03-11,156000,46,0.881,0.744,0.182,4,0.202,0.902,0.109,-12.847,0.0526,0,134.042,4
bonsai,bonsai,kubi,2022-03-11,168000,43,0.89,0.563,0.107,0,0.115,0.948,0.111,-21.944,0.0602,1,80.013,4
flickering lights,flickering lights,daysgetbetter,2021-11-03,104884,47,0.895,0.687,0.335,7,0.19,0.899,0.0819,-14.265,0.0566,1,128.953,3
Panna Cotta,Sweet Courses,Nick Mosh,2021-11-03,143216,44,0.6,0.709,0.131,7,0.653,0.738,0.196,-12.576,0.0861,1,81.008,4
Agua De Beber - uChill Remix,Bossa Beats (Vol. 1),Various Artists,2021-10-29,135510,43,0.0174,0.853,0.821,8,0.557,0.896,0.173,-7.928,0.0902,1,146.956,4
As The Cycle Begins,As The Cycle Begins,"Beats Me, Innit?",2022-01-20,150745,43,0.816,0.533,0.178,7,0.315,0.879,0.114,-11.053,0.113,1,79.989,4
High Tide,High Tide,Leo Motta,2022-03-04,100344,43,0.223,0.833,0.757,4,0.451,0.568,0.129,-13.506,0.061,0,116.005,4
Imbalance,Imbalance,Mr. Käfer,2021-03-03,165714,43,0.743,0.494,0.231,8,0.376,0.719,0.292,-7.63,0.0584,1,83.948,4
Empty Beach,Empty Beach,Sandy Mental,2022-04-22,153525,46,0.533,0.806,0.552,6,0.386,0.872,0.124,-8.305,0.182,1,90.002,4
huh,huh,Kurt Stewart,2022-04-14,94117,44,0.373,0.707,0.4,5,0.194,0.864,0.0873,-14.588,0.0754,0,81.581,4
Yo Cuidaré De Ti,Runas,Jaire Tiraxi,2021-12-03,157500,43,0.839,0.472,0.376,0,0.224,0.904,0.072,-15.055,0.0425,1,160.296,4
As Always,As Always,Laure-l,2022-02-24,118941,14,0.889,0.712,0.401,6,0.175,0.878,0.334,-14.035,0.132,1,153.957,4
Chillest in the Room,La Mesa,L.Dre,2019-11-15,102400,48,0.329,0.677,0.209,4,0.258,0.719,0.0987,-11.246,0.128,0,150.258,4
higher,higher,Prod. By Outtake,2021-11-19,118518,49,0.568,0.837,0.472,6,0.448,0.902,0.0759,-10.879,0.134,1,161.993,4
Call You Rose,Call You Rose,Smoke Trees,2022-02-17,126793,43,0.689,0.644,0.245,11,0.315,0.908,0.0738,-10.358,0.0443,0,142.935,4
The Tracks Of My Tears - Lofi Flip,LoTown Vol. 2,uChill,2022-04-22,124703,49,0.797,0.628,0.213,9,0.26,0.851,0.108,-13.699,0.0364,1,77.074,4
Family First,Beats & Gifts,Dj 113,2021-12-03,128020,43,0.387,0.741,0.21,3,0.139,7e-06,0.123,-13.583,0.0376,1,90.011,4
Golden lights on my bike,Golden lights on my bike,Kidskeep.Z,2022-04-01,103000,47,0.347,0.626,0.306,11,0.169,0.21,0.197,-21.104,0.131,0,84.017,4
Lo-Fi Grinder,Lo-Fi Grinder,Singexi,2022-04-10,112781,43,0.566,0.733,0.278,0,0.451,0.253,0.103,-11.647,0.0653,1,80.013,4
Call me,Call me,Muerto A Puntapiés,2022-01-26,118166,44,0.415,0.689,0.0749,4,0.197,0.722,0.106,-13.627,0.0507,1,143.929,4
Flowy,Flowy,Arcade Portal,2022-02-18,155862,43,0.823,0.677,0.432,7,0.325,0.911,0.0984,-13.822,0.0415,0,87.006,4
Maple,"Hip Dozer, Vol. 3",Various Artists,2018-11-16,101538,43,0.74,0.489,0.574,2,0.351,0.24,0.215,-7.689,0.201,0,37.097,4
Dashi,Dashi,Calabrese,2022-02-25,100689,43,0.654,0.642,0.479,9,0.875,0.855,0.0763,-10.177,0.0416,0,86.994,4
Pillow Thoughts,Early Thoughts,Prigida,2022-01-07,144000,58,0.694,0.501,0.18,7,0.437,0.844,0.109,-14.806,0.188,1,84.011,4
Settle Down,Moonfern,Ivylake,2022-02-26,129729,49,0.528,0.753,0.125,2,0.136,0.894,0.0808,-13.41,0.0611,1,147.944,4
Walking on Clouds,Walking on Clouds,Dinis,2022-04-08,156857,43,0.862,0.431,0.15,2,0.239,0.88,0.151,-15.498,0.0336,0,69.884,4
Sink In,Sink In,Neon Panda,2022-01-19,150125,43,0.0659,0.728,0.24,11,0.251,0.965,0.087,-11.253,0.0442,1,80.009,4
Coquetting At Night,Coquetting At Night,Perry Goldfish,2021-11-19,172800,43,0.751,0.764,0.349,4,0.218,0.759,0.0765,-16.449,0.0499,1,100.732,4
feeling alive in the dead of night,feeling alive in the dead of night,Beatmund Noise,2022-04-22,129813,45,0.903,0.635,0.243,1,0.374,0.804,0.11,-14.218,0.045,1,82.001,4
Closed Eyes,Closed Eyes,Pearldiver,2022-03-04,143823,43,0.897,0.761,0.169,3,0.175,0.823,0.076,-16.462,0.0634,1,136.007,4
Outset,Evermore,Epifania,2022-04-11,160000,47,0.761,0.462,0.271,10,0.132,0.926,0.109,-15.258,0.0553,0,74.417,4
Breeze,Breeze,KaspaHauser,2021-11-15,123500,43,0.698,0.699,0.72,1,0.59,0.0622,0.364,-9.706,0.188,1,119.869,4
The Stairs,The Stairs,Lætitia,2022-03-18,121379,45,0.753,0.63,0.398,1,0.344,0.469,0.102,-12.894,0.104,1,173.987,4
Pulse,Pulse,DAISI,2022-03-04,127016,43,0.73,0.708,0.365,2,0.125,0.92,0.0879,-20.892,0.0425,0,74.982,4
Adrift,Moonfern,Ivylake,2022-02-26,134594,48,0.862,0.75,0.205,0,0.0211,0.892,0.0934,-14.327,0.0494,1,148.0,4
nostalgia,nostalgia,Grmmr.126,2021-12-17,118356,44,0.495,0.454,0.374,0,0.365,0.641,0.183,-9.596,0.139,0,145.289,4
Rainy Sunday,Rainy Sunday,Staysea,2021-12-14,109750,49,0.936,0.737,0.643,0,0.408,0.906,0.108,-8.194,0.453,1,139.748,4
Hollie Would,Hollie Would,SkiDs,2022-04-08,115916,46,0.000219,0.676,0.725,0,0.476,0.947,0.131,-12.895,0.0468,1,180.004,4
Luna Artificial,Pacifico,Cielomoto,2021-11-05,195172,43,0.664,0.592,0.362,11,0.303,0.93,0.176,-15.719,0.0574,1,79.97,4
Fountain,Fountain,Perry Goldfish,2021-11-05,187200,43,0.747,0.887,0.0735,0,0.231,0.772,0.0664,-11.614,0.0676,1,141.12,4
In Bloom,In Bloom,Geórgia Neve,2022-04-18,156187,46,0.949,0.59,0.301,6,0.259,0.867,0.118,-9.076,0.0397,1,79.975,3
Portland Polaroid,Portland Polaroid,Schmiddunsk,2022-02-18,129437,43,0.182,0.828,0.472,8,0.441,0.741,0.0936,-9.905,0.0801,1,90.313,4
twin planet,twin planet,phonadium,2021-10-22,106666,48,0.773,0.608,0.487,1,0.403,0.878,0.102,-12.66,0.0317,0,144.066,4
Cozy On The Sky,Cozy On The Sky,Robert de Boron,2022-03-30,169756,42,0.975,0.743,0.184,10,0.271,0.898,0.0672,-13.156,0.154,1,82.029,4
auspice,auspice,Shimon Hoshino,2021-12-08,160000,42,0.664,0.678,0.981,0,0.444,0.537,0.109,-7.201,0.0851,0,72.003,4
Bird’s Poem,Bird’s Poem,Dom B,2022-02-25,97846,44,0.841,0.647,0.162,11,0.14,0.876,0.135,-15.91,0.0328,0,130.391,4
Stoney,Stoney,Florence Ada,2021-12-03,108956,45,0.865,0.596,0.532,1,0.297,0.785,0.105,-16.254,0.239,1,80.961,4
echoes of my mind,echoes of my mind,DJ Lagoa,2021-12-16,155675,43,0.877,0.691,0.588,7,0.367,0.935,0.129,-21.054,0.0528,0,73.992,4
silk umbrella,silk umbrella,gamuri shun,2022-01-06,106479,45,0.892,0.655,0.0791,9,0.253,0.903,0.111,-14.875,0.127,1,83.928,4
Yesteryear,Yesteryear,Snazzy,2022-03-08,139285,50,0.937,0.575,0.343,5,0.114,0.92,0.112,-22.03,0.0501,0,84.041,4
City Walks,City Walks,Depf,2021-11-30,62359,48,0.264,0.918,0.687,8,0.471,0.676,0.109,-10.343,0.151,1,154.013,4
City Nights,City Nights,kBeats,2022-04-01,96135,45,0.883,0.693,0.326,0,0.259,0.871,0.111,-14.792,0.0392,0,81.016,4
Carnival Affair,Carnival Affair,Leo Motta,2021-10-29,120000,43,0.612,0.601,0.607,6,0.529,0.457,0.125,-12.559,0.171,0,167.822,4
solitude,solitude,Poetics,2022-03-25,93898,42,0.182,0.618,0.398,6,0.0639,0.836,0.112,-19.337,0.0374,1,126.054,4
Warmer Nights,Synergy,Strong Maurice,2022-04-15,151471,46,0.91,0.65,0.063,2,0.233,0.745,0.108,-11.827,0.0437,0,79.943,4
etude - AL ver.,trial and error,ninomiya tatsuki,2022-03-30,173500,15,0.209,0.693,0.663,6,0.349,0.735,0.142,-13.279,0.0357,1,80.012,4
Dec 13th,Creme Anglais,Saint Maud,2022-02-20,196704,43,0.751,0.725,0.316,8,0.205,0.95,0.103,-13.825,0.0769,0,176.071,4
Fluffy Pancakes with Syrup,Fluffy Pancakes with Syrup,Spectrum Sou11ds,2022-03-25,95999,45,0.917,0.747,0.291,10,0.317,0.386,0.12,-13.774,0.0419,1,85.028,4
Bittersweet Memories,Bittersweet Memories,Epifania,2022-04-15,135000,46,0.722,0.598,0.143,2,0.186,0.94,0.106,-16.616,0.0428,0,74.022,4
Good things take time,Good things take time,Daniel Ordóñez,2022-04-19,99428,45,0.905,0.686,0.287,5,0.202,0.956,0.119,-14.194,0.165,1,139.965,4
waiting,waiting,Shimon Hoshino,2022-03-02,192000,43,0.391,0.782,0.125,1,0.311,0.862,0.115,-9.839,0.193,1,179.974,3
Haze on the Sand,Summer's Passing,Fin,2021-11-30,145033,43,0.0462,0.654,0.0724,4,0.625,0.657,0.817,-13.714,0.268,0,180.654,4
fixed width,POPCORN,SEIZMAN,2021-12-26,84460,43,0.969,0.655,0.482,0,0.0929,0.937,0.111,-15.756,0.0903,1,80.163,4
Easy,Easy,Fed Nance,2022-04-22,94864,45,0.804,0.839,0.501,1,0.38,0.688,0.0766,-9.555,0.13,1,148.13,4
El secreto,How To Dream,XXIII,2022-03-04,87500,44,0.725,0.718,0.434,0,0.117,0.897,0.111,-16.624,0.112,0,79.764,4
arise,arise,phant-trium,2022-03-22,106249,43,0.208,0.702,0.847,5,0.348,0.864,0.129,-13.249,0.055,1,85.985,4
Golden Clouds,Golden Clouds,Leo Motta,2022-03-18,101600,51,0.0575,0.655,0.411,7,0.308,0.703,0.114,-11.239,0.0349,0,172.005,4
measure,measure,Mo Rana,2022-02-04,147081,49,0.906,0.539,0.601,1,0.225,0.936,0.0998,-12.237,0.355,0,160.172,4
A Gift From Me,A Gift From Me,Raouf Beats,2022-01-06,90000,44,0.47,0.787,0.219,0,0.323,0.818,0.103,-12.989,0.104,0,74.932,4
Wake up next to you,Life is full of unexpected goodbyes,Pueblo Vista,2022-02-22,105222,43,0.934,0.408,0.0342,1,0.121,0.918,0.152,-17.864,0.143,1,165.9,5
Cat Dreams,Fuyumeku,Kuranes,2021-11-12,99706,46,0.844,0.762,0.618,1,0.225,0.46,0.106,-12.462,0.234,0,140.384,4
Atmosphere,Atmosphere,sky city,2022-02-18,113142,44,0.79,0.539,0.303,4,0.761,0.845,0.111,-7.778,0.0319,0,139.986,4
por ti,por ti,RUIDO,2022-04-14,118689,46,0.674,0.69,0.0974,8,0.222,0.898,0.123,-18.795,0.0909,0,170.0,4
Busy Branches,Busy Branches,Early Garden,2022-04-13,138666,46,0.652,0.76,0.194,5,0.446,0.849,0.103,-9.601,0.0476,0,89.971,4
Peace,Peace,Herr Kaschke,2022-04-01,160968,42,0.698,0.439,0.351,5,0.389,0.935,0.109,-8.728,0.0382,0,84.681,4
When I Dream in an Empty Cinema,When I Dream in an Empty Cinema,Bogomolove,2022-02-22,123497,46,0.867,0.361,0.16,2,0.409,0.924,0.395,-11.179,0.0505,1,200.112,4
Raindrops,Raindrops,MIXK,2022-02-04,124000,44,0.579,0.619,0.293,9,0.336,0.623,0.112,-10.724,0.0568,1,139.984,4
Sense Maker,Sense Maker,Lake Valley,2022-03-28,155000,43,0.576,0.642,0.052,10,0.584,0.796,0.088,-7.528,0.0368,1,89.985,4
Phantasm,Phantasm,Myríad,2022-04-01,123076,49,0.87,0.612,0.247,2,0.211,0.913,0.106,-14.876,0.0403,0,77.93,4
breather,breather,tecashi,2022-01-28,199041,43,0.543,0.683,0.206,6,0.245,0.921,0.0766,-18.211,0.0511,0,75.002,4
sad dude on a bike,sad dude on a bike,ESCHES,2022-02-24,107000,42,0.901,0.436,0.323,5,0.356,0.459,0.118,-11.372,0.301,1,77.579,4
Don't go,Tonight's forever,Koalres,2022-04-19,145904,48,0.893,0.5,0.113,1,0.0372,0.898,0.101,-15.833,0.038,1,60.988,4
Snack,Salem,Nalim,2022-04-13,120058,45,0.727,0.811,0.336,2,0.431,0.935,0.112,-9.85,0.393,1,89.965,4
1458,1458,morningtime,2022-03-22,131506,46,0.959,0.524,0.171,10,0.328,0.752,0.0901,-5.798,0.0344,1,73.275,4
Quirin,Lützelburg,Nick Mosh,2022-02-03,174500,43,0.742,0.528,0.155,2,0.293,0.928,0.117,-17.961,0.0334,1,84.029,4
Free Breakfast,Free Breakfast,Patiotic,2022-03-18,97733,45,0.786,0.675,0.309,5,0.413,0.527,0.186,-11.167,0.0899,1,140.24,4
Working From Home,Working From Home,Assistant Manager,2022-04-11,125581,43,0.592,0.72,0.411,6,0.217,0.396,0.159,-16.399,0.0856,1,86.018,4
Anima,Anima,Gas Lab,2022-02-11,141971,44,0.742,0.475,0.345,9,0.516,0.795,0.128,-8.445,0.0377,0,141.979,4
Futura,Futura,Bobby Jerkins,2022-02-18,169714,44,0.713,0.497,0.0424,8,0.424,0.933,0.121,-9.264,0.0327,1,70.082,4
Yellow Napkins,Yellow Napkins,JAY VANILLA,2021-11-17,99787,42,0.95,0.752,0.926,7,0.401,0.0394,0.127,-6.086,0.512,0,81.718,4
